disease,state,year,weeks_reporting,count,population
Measles,Ohio,1997,1,34,11200494
Measles,Ohio,1998,24,0,11255689
Measles,Ohio,1999,0,0,11307142
Measles,Ohio,2000,45,3,11353140
Measles,Ohio,2001,38,1,11392347
Measles,Ohio,2002,23,0,11425030
Measles,Ohio,2003,0,0,11451874
Measles,Oklahoma,1928,50,6298,2349112
Measles,Oklahoma,1929,51,1095,2375598
Measles,Oklahoma,1930,51,3960,2396040
Measles,Oklahoma,1931,43,774,2409764
Measles,Oklahoma,1932,47,1034,2417147
Measles,Oklahoma,1933,46,2437,2418878
Measles,Oklahoma,1934,46,9040,2415690
Measles,Oklahoma,1935,43,2456,2408345
Measles,Oklahoma,1936,44,360,2397621
Measles,Oklahoma,1937,48,1065,2384300
Measles,Oklahoma,1938,52,2714,2369157
Measles,Oklahoma,1939,51,4539,2352954
Measles,Oklahoma,1940,48,1409,2336434
Measles,Oklahoma,1941,48,2008,2320247
Measles,Oklahoma,1942,50,5781,2304725
Measles,Oklahoma,1943,47,1677,2290114
Measles,Oklahoma,1944,47,3409,2276658
Measles,Oklahoma,1945,48,1038,2264594
Measles,Oklahoma,1946,48,4022,2254157
Measles,Oklahoma,1947,43,231,2245579
Measles,Oklahoma,1948,42,1379,2239094
Measles,Oklahoma,1949,50,7453,2234938
Measles,Oklahoma,1950,50,613,2233351
Measles,Oklahoma,1951,48,7954,2234493
Measles,Oklahoma,1952,49,2046,2238183
Measles,Oklahoma,1953,47,3777,2244157
Measles,Oklahoma,1954,52,3361,2252158
Measles,Oklahoma,1955,49,2976,2261929
Measles,Oklahoma,1956,49,10011,2273216
Measles,Oklahoma,1957,50,1508,2285759
Measles,Oklahoma,1958,45,7206,2299297
Measles,Oklahoma,1959,41,668,2313563
Measles,Oklahoma,1960,40,1208,2328284
Measles,Oklahoma,1961,41,598,2343296
Measles,Oklahoma,1962,34,2099,2358898
Measles,Oklahoma,1963,34,346,2375514
Measles,Oklahoma,1964,42,1038,2393580
Measles,Oklahoma,1965,51,244,2413549
Measles,Oklahoma,1966,50,620,2435889
Measles,Oklahoma,1967,52,806,2461092
Measles,Oklahoma,1968,52,124,2489676
Measles,Oklahoma,1969,50,142,2522191
Measles,Oklahoma,1970,45,802,2559229
Measles,Oklahoma,1971,49,666,2601155
Measles,Oklahoma,1972,48,13,2647262
Measles,Oklahoma,1973,49,66,2696521
Measles,Oklahoma,1974,47,29,2747823
Measles,Oklahoma,1975,49,271,2799976
Measles,Oklahoma,1976,51,289,2851691
Measles,Oklahoma,1977,48,52,2901587
Measles,Oklahoma,1978,47,28,2948193
Measles,Oklahoma,1979,44,26,2989962
Measles,Oklahoma,1980,48,702,3025290
Measles,Oklahoma,1981,44,8,3053002
Measles,Oklahoma,1982,23,33,3073780
Measles,Oklahoma,1983,30,1,3088839
Measles,Oklahoma,1984,13,9,3099463
Measles,Oklahoma,1985,0,0,3106976
Measles,Oklahoma,1986,34,32,3112726
Measles,Oklahoma,1987,31,4,3118080
Measles,Oklahoma,1988,45,8,3124412
Measles,Oklahoma,1989,43,127,3133112
Measles,Oklahoma,1990,42,177,3145585
Measles,Oklahoma,1991,0,0,3162924
Measles,Oklahoma,1992,30,8,3184866
Measles,Oklahoma,1993,0,0,3210805
Measles,Oklahoma,1994,0,0,3240130
Measles,Oklahoma,1995,0,0,3272219
Measles,Oklahoma,1996,0,0,3306427
Measles,Oklahoma,1997,11,0,3342087
Measles,Oklahoma,1998,0,0,3378502
Measles,Oklahoma,1999,0,0,3414944
Measles,Oklahoma,2000,0,0,3450654
Measles,Oklahoma,2001,0,0,3485001
Measles,Oklahoma,2002,0,0,3517968
Measles,Oklahoma,2003,0,0,3549703
Measles,Oregon,1928,52,2089,920428
Measles,Oregon,1929,51,4662,938059
Measles,Oregon,1930,52,2642,953786
Measles,Oregon,1931,52,2343,967123
Measles,Oregon,1932,52,4998,978494
Measles,Oregon,1933,52,2253,988594
Measles,Oregon,1934,52,1906,998156
Measles,Oregon,1935,52,7061,1007944
Measles,Oregon,1936,50,9421,1018755
Measles,Oregon,1937,51,400,1031420
Measles,Oregon,1938,52,1306,1046817
Measles,Oregon,1939,51,2379,1065893
Measles,Oregon,1940,48,7291,1089684
Measles,Oregon,1941,48,6507,1119047
Measles,Oregon,1942,50,5526,1153688
Measles,Oregon,1943,47,8475,1192977
Measles,Oregon,1944,47,2959,1236201
Measles,Oregon,1945,48,1956,1282541
Measles,Oregon,1946,52,6068,1331032
Measles,Oregon,1947,49,980,1380550
Measles,Oregon,1948,43,5165,1429791
Measles,Oregon,1949,52,9793,1477272
Measles,Oregon,1950,50,757,1521341
Measles,Oregon,1951,49,9613,1560570
Measles,Oregon,1952,49,3324,1594959
Measles,Oregon,1953,47,8936,1624970
Measles,Oregon,1954,52,3973,1651167
Measles,Oregon,1955,49,4897,1674198
Measles,Oregon,1956,52,2293,1694780
Measles,Oregon,1957,51,15053,1713684
Measles,Oregon,1958,50,9088,1731726
Measles,Oregon,1959,48,7815,1749763
Measles,Oregon,1960,52,11074,1768687
Measles,Oregon,1961,51,5755,1789299
Measles,Oregon,1962,52,13929,1811908
Measles,Oregon,1963,45,4787,1836707
Measles,Oregon,1964,51,8553,1863903
Measles,Oregon,1965,52,3520,1893720
Measles,Oregon,1966,51,2499,1926399
Measles,Oregon,1967,52,1717,1962204
Measles,Oregon,1968,52,614,2001422
Measles,Oregon,1969,51,202,2044367
Measles,Oregon,1970,45,455,2091385
Measles,Oregon,1971,49,350,2142655
Measles,Oregon,1972,49,202,2197540
Measles,Oregon,1973,50,446,2255122
Measles,Oregon,1974,4,24,2314377
Measles,Oregon,1975,49,201,2374166
Measles,Oregon,1976,47,175,2433231
Measles,Oregon,1977,46,321,2490192
Measles,Oregon,1978,47,532,2543561
Measles,Oregon,1979,50,73,2591750
Measles,Oregon,1980,14,2,2633105
Measles,Oregon,1981,30,5,2666441
Measles,Oregon,1982,24,19,2692647
Measles,Oregon,1983,45,10,2713240
Measles,Oregon,1984,0,0,2729830
Measles,Oregon,1985,39,5,2744096
Measles,Oregon,1986,24,7,2757761
Measles,Oregon,1987,48,82,2772587
Measles,Oregon,1988,35,36,2790374
Measles,Oregon,1989,20,41,2812975
Measles,Oregon,1990,25,39,2842321
Measles,Oregon,1991,39,82,2879922
Measles,Oregon,1992,42,9,2925245
Measles,Oregon,1993,0,0,2977217
Measles,Oregon,1994,0,0,3034716
Measles,Oregon,1995,41,3,3096548
Measles,Oregon,1996,34,11,3161421
Measles,Oregon,1997,1,3,3227933
Measles,Oregon,1998,0,0,3294557
Measles,Oregon,1999,47,5,3359638
Measles,Oregon,2000,0,0,3421399
Measles,Oregon,2001,46,6,3478333
Measles,Oregon,2002,0,0,3530420
Measles,Oregon,2003,0,0,3578065
Measles,Pennsylvania,1928,52,57237,9495693
Measles,Pennsylvania,1929,50,47605,9568843
Measles,Pennsylvania,1930,52,34404,9631350
Measles,Pennsylvania,1931,52,79748,9682120
Measles,Pennsylvania,1932,52,45957,9722390
Measles,Pennsylvania,1933,52,32912,9754042
Measles,Pennsylvania,1934,52,83076,9779006
Measles,Pennsylvania,1935,52,89661,9799253
Measles,Pennsylvania,1936,50,23783,9816779
Measles,Pennsylvania,1937,50,38270,9833598
Measles,Pennsylvania,1938,52,132342,9851738
Measles,Pennsylvania,1939,50,18479,9873244
Measles,Pennsylvania,1940,48,14712,9900180
Measles,Pennsylvania,1941,48,100230,9934204
Measles,Pennsylvania,1942,50,36915,9975256
Measles,Pennsylvania,1943,47,53185,10022848
Measles,Pennsylvania,1944,47,23641,10076497
Measles,Pennsylvania,1945,48,11640,10135718
Measles,Pennsylvania,1946,51,60330,10200021
Measles,Pennsylvania,1947,48,11561,10268913
Measles,Pennsylvania,1948,43,31549,10341887
Measles,Pennsylvania,1949,52,50284,10418430
Measles,Pennsylvania,1950,51,17382,10498012
Measles,Pennsylvania,1951,48,31369,10580077
Measles,Pennsylvania,1952,48,37656,10664002
Measles,Pennsylvania,1953,49,15586,10749134
Measles,Pennsylvania,1954,51,38057,10834797
Measles,Pennsylvania,1955,46,18647,10920293
Measles,Pennsylvania,1956,52,43664,11004904
Measles,Pennsylvania,1957,48,12826,11087888
Measles,Pennsylvania,1958,45,33968,11168483
Measles,Pennsylvania,1959,45,27808,11245909
Measles,Pennsylvania,1960,51,6767,11319366
Measles,Pennsylvania,1961,51,25758,11388177
Measles,Pennsylvania,1962,52,9437,11452202
Measles,Pennsylvania,1963,48,12122,11511442
Measles,Pennsylvania,1964,50,11736,11565907
Measles,Pennsylvania,1965,52,6644,11615615
Measles,Pennsylvania,1966,51,5499,11660590
Measles,Pennsylvania,1967,52,792,11700865
Measles,Pennsylvania,1968,46,295,11736478
Measles,Pennsylvania,1969,51,1251,11767475
Measles,Pennsylvania,1970,51,2098,11793909
Measles,Pennsylvania,1971,51,1855,11815878
Measles,Pennsylvania,1972,48,67,11833653
Measles,Pennsylvania,1973,51,404,11847552
Measles,Pennsylvania,1974,50,921,11857896
Measles,Pennsylvania,1975,50,564,11865015
Measles,Pennsylvania,1976,52,3389,11869239
Measles,Pennsylvania,1977,48,3216,11870902
Measles,Pennsylvania,1978,52,327,11870340
Measles,Pennsylvania,1979,48,63,11867892
Measles,Pennsylvania,1980,47,1127,11863895
Measles,Pennsylvania,1981,45,513,11858756
Measles,Pennsylvania,1982,51,7,11853157
Measles,Pennsylvania,1983,0,0,11847847
Measles,Pennsylvania,1984,2,5,11843575
Measles,Pennsylvania,1985,35,40,11841087
Measles,Pennsylvania,1986,32,27,11841129
Measles,Pennsylvania,1987,39,30,11844452
Measles,Pennsylvania,1988,48,521,11851805
Measles,Pennsylvania,1989,49,236,11863947
Measles,Pennsylvania,1990,47,448,11881643
Measles,Pennsylvania,1991,47,1402,11905415
Measles,Pennsylvania,1992,42,10,11934776
Measles,Pennsylvania,1993,0,0,11968987
Measles,Pennsylvania,1994,34,7,12007307
Measles,Pennsylvania,1995,2,1,12048988
Measles,Pennsylvania,1996,35,12,12093277
Measles,Pennsylvania,1997,40,15,12139408
Measles,Pennsylvania,1998,33,3,12186608
Measles,Pennsylvania,1999,0,0,12234090
Measles,Pennsylvania,2000,28,0,12281054
Measles,Pennsylvania,2001,42,6,12326849
Measles,Pennsylvania,2002,0,0,12371452
Measles,Pennsylvania,2003,0,0,12415000
Measles,Rhode Island,1928,50,4986,673906
Measles,Rhode Island,1929,41,1851,681294
Measles,Rhode Island,1930,40,269,687497
Measles,Rhode Island,1931,48,4529,692313
Measles,Rhode Island,1932,42,9970,695903
Measles,Rhode Island,1933,27,63,698530
Measles,Rhode Island,1934,45,444,700466
Measles,Rhode Island,1935,51,6740,701988
Measles,Rhode Island,1936,46,2529,703378
Measles,Rhode Island,1937,41,4714,704921
Measles,Rhode Island,1938,39,252,706902
Measles,Rhode Island,1939,50,2925,709611
Measles,Rhode Island,1940,48,3369,713346
Measles,Rhode Island,1941,48,422,718330
Measles,Rhode Island,1942,50,4559,724463
Measles,Rhode Island,1943,47,2253,731565
Measles,Rhode Island,1944,47,4262,739450
Measles,Rhode Island,1945,47,432,747928
Measles,Rhode Island,1946,46,1237,756799
Measles,Rhode Island,1947,40,3938,765855
Measles,Rhode Island,1948,38,381,774878
Measles,Rhode Island,1949,40,4499,783638
Measles,Rhode Island,1950,44,241,791896
Measles,Rhode Island,1951,48,888,799471
Measles,Rhode Island,1952,43,5341,806441
Measles,Rhode Island,1953,25,505,812953
Measles,Rhode Island,1954,49,1825,819165
Measles,Rhode Island,1955,36,5409,825236
Measles,Rhode Island,1956,34,188,831334
Measles,Rhode Island,1957,38,618,837628
Measles,Rhode Island,1958,41,4263,844296
Measles,Rhode Island,1959,32,308,851520
Measles,Rhode Island,1960,50,1948,859488
Measles,Rhode Island,1961,45,6573,868324
Measles,Rhode Island,1962,46,3301,877859
Measles,Rhode Island,1963,47,1223,887842
Measles,Rhode Island,1964,50,2472,898009
Measles,Rhode Island,1965,52,3972,908087
Measles,Rhode Island,1966,51,88,917788
Measles,Rhode Island,1967,51,62,926815
Measles,Rhode Island,1968,48,67,934857
Measles,Rhode Island,1969,44,27,941600
Measles,Rhode Island,1970,49,110,946725
Measles,Rhode Island,1971,48,241,950018
Measles,Rhode Island,1972,50,510,951693
Measles,Rhode Island,1973,50,647,952081
Measles,Rhode Island,1974,47,62,951518
Measles,Rhode Island,1975,45,5,950344
Measles,Rhode Island,1976,49,21,948899
Measles,Rhode Island,1977,41,64,947522
Measles,Rhode Island,1978,41,8,946548
Measles,Rhode Island,1979,47,103,946313
Measles,Rhode Island,1980,49,2,947154
Measles,Rhode Island,1981,0,0,949324
Measles,Rhode Island,1982,0,0,952732
Measles,Rhode Island,1983,0,0,957207
Measles,Rhode Island,1984,0,0,962573
Measles,Rhode Island,1985,0,0,968656
Measles,Rhode Island,1986,36,2,975280
Measles,Rhode Island,1987,29,2,982261
Measles,Rhode Island,1988,0,0,989415
Measles,Rhode Island,1989,44,39,996548
Measles,Rhode Island,1990,41,30,1003464
Measles,Rhode Island,1991,31,4,1009992
Measles,Rhode Island,1992,26,23,1016091
Measles,Rhode Island,1993,10,1,1021749
Measles,Rhode Island,1994,40,7,1026958
Measles,Rhode Island,1995,48,5,1031708
Measles,Rhode Island,1996,0,0,1035992
Measles,Rhode Island,1997,1,5,1039802
Measles,Rhode Island,1998,0,0,1043130
Measles,Rhode Island,1999,0,0,1045971
Measles,Rhode Island,2000,0,0,1048319
Measles,Rhode Island,2001,0,0,1050177
Measles,Rhode Island,2002,0,0,1051584
Measles,Rhode Island,2003,0,0,1052590
Measles,South Carolina,1928,43,19798,1725482
Measles,South Carolina,1929,25,211,1731262
Measles,South Carolina,1930,7,252,1738765
Measles,South Carolina,1931,50,3330,1748374
Measles,South Carolina,1932,52,3192,1760000
Measles,South Carolina,1933,52,6319,1773435
Measles,South Carolina,1934,52,11222,1788467
Measles,South Carolina,1935,45,818,1804885
Measles,South Carolina,1936,46,859,1822468
Measles,South Carolina,1937,47,1787,1840992
Measles,South Carolina,1938,52,6853,1860221
Measles,South Carolina,1939,51,1134,1879910
Measles,South Carolina,1940,48,618,1899804
Measles,South Carolina,1941,48,9457,1919702
Measles,South Carolina,1942,50,4381,1939658
Measles,South Carolina,1943,47,3025,1959791
Measles,South Carolina,1944,47,7067,1980229
Measles,South Carolina,1945,48,1528,2001103
Measles,South Carolina,1946,47,6936,2022551
Measles,South Carolina,1947,50,3225,2044714
Measles,South Carolina,1948,43,2409,2067743
Measles,South Carolina,1949,51,9193,2091793
Measles,South Carolina,1950,45,1915,2117027
Measles,South Carolina,1951,47,743,2143533
Measles,South Carolina,1952,48,1786,2171063
Measles,South Carolina,1953,44,1949,2199271
Measles,South Carolina,1954,46,5546,2227791
Measles,South Carolina,1955,49,1173,2256238
Measles,South Carolina,1956,52,8576,2284208
Measles,South Carolina,1957,50,5644,2311278
Measles,South Carolina,1958,42,10879,2337005
Measles,South Carolina,1959,40,1946,2360934
Measles,South Carolina,1960,45,1284,2382594
Measles,South Carolina,1961,50,3292,2401718
Measles,South Carolina,1962,45,930,2418891
Measles,South Carolina,1963,48,2356,2434940
Measles,South Carolina,1964,47,4001,2450715
Measles,South Carolina,1965,52,1262,2467090
Measles,South Carolina,1966,50,663,2484962
Measles,South Carolina,1967,51,517,2505256
Measles,South Carolina,1968,49,38,2528934
Measles,South Carolina,1969,51,136,2556998
Measles,South Carolina,1970,50,638,2590516
Measles,South Carolina,1971,49,892,2630285
Measles,South Carolina,1972,49,211,2675776
Measles,South Carolina,1973,49,79,2726085
Measles,South Carolina,1974,49,58,2780252
Measles,South Carolina,1975,16,17,2837244
Measles,South Carolina,1976,47,5,2895937
Measles,South Carolina,1977,44,101,2955112
Measles,South Carolina,1978,50,200,3013449
Measles,South Carolina,1979,43,105,3069523
Measles,South Carolina,1980,44,160,3121820
Measles,South Carolina,1981,14,0,3169128
Measles,South Carolina,1982,0,0,3211758
Measles,South Carolina,1983,0,0,3250471
Measles,South Carolina,1984,0,0,3286086
Measles,South Carolina,1985,1,1,3319478
Measles,South Carolina,1986,42,255,3351569
Measles,South Carolina,1987,23,2,3383318
Measles,South Carolina,1988,0,0,3415724
Measles,South Carolina,1989,21,18,3449826
Measles,South Carolina,1990,39,4,3486703
Measles,South Carolina,1991,42,13,3527239
Measles,South Carolina,1992,32,29,3571367
Measles,South Carolina,1993,0,0,3618770
Measles,South Carolina,1994,0,0,3669116
Measles,South Carolina,1995,0,0,3722058
Measles,South Carolina,1996,0,0,3777228
Measles,South Carolina,1997,22,2,3834238
Measles,South Carolina,1998,0,0,3892671
Measles,South Carolina,1999,0,0,3952085
Measles,South Carolina,2000,0,0,4012012
Measles,South Carolina,2001,0,0,4072049
Measles,South Carolina,2002,0,0,4132165
Measles,South Carolina,2003,0,0,4192431
Measles,South Dakota,1928,45,1097,687649
Measles,South Dakota,1929,47,1158,691258
Measles,South Dakota,1930,44,2400,692849
Measles,South Dakota,1931,50,1474,692136
Measles,South Dakota,1932,39,667,689387
Measles,South Dakota,1933,45,2064,685014
Measles,South Dakota,1934,51,9370,679438
Measles,South Dakota,1935,43,1127,673071
Measles,South Dakota,1936,39,224,666315
Measles,South Dakota,1937,25,65,659559
Measles,South Dakota,1938,21,1379,653177
Measles,South Dakota,1939,51,7572,647529
Measles,South Dakota,1940,48,1631,642961
Measles,South Dakota,1941,48,377,639735
Measles,South Dakota,1942,50,844,637786
Measles,South Dakota,1943,47,2979,636978
Measles,South Dakota,1944,47,1463,637179
Measles,South Dakota,1945,49,584,638265
Measles,South Dakota,1946,44,1116,640115
Measles,South Dakota,1947,50,1312,642608
Measles,South Dakota,1948,40,859,645624
Measles,South Dakota,1949,48,993,649042
Measles,South Dakota,1950,45,672,652740
Measles,South Dakota,1951,49,699,656597
Measles,South Dakota,1952,45,755,660505
Measles,South Dakota,1953,37,446,664360
Measles,South Dakota,1954,46,809,668052
Measles,South Dakota,1955,42,422,671471
Measles,South Dakota,1956,41,581,674506
Measles,South Dakota,1957,36,543,677041
Measles,South Dakota,1958,31,121,678964
Measles,South Dakota,1959,28,861,680159
Measles,South Dakota,1960,12,120,680514
Measles,South Dakota,1961,28,151,679970
Measles,South Dakota,1962,38,453,678678
Measles,South Dakota,1963,22,89,676841
Measles,South Dakota,1964,20,69,674663
Measles,South Dakota,1965,52,116,672343
Measles,South Dakota,1966,49,40,670081
Measles,South Dakota,1967,50,58,668073
Measles,South Dakota,1968,51,4,666513
Measles,South Dakota,1969,32,51,665593
Measles,South Dakota,1970,45,106,665507
Measles,South Dakota,1971,48,212,666387
Measles,South Dakota,1972,48,12,668116
Measles,South Dakota,1973,7,3,670515
Measles,South Dakota,1974,47,28,673407
Measles,South Dakota,1975,51,356,676610
Measles,South Dakota,1976,41,5,679942
Measles,South Dakota,1977,45,73,683215
Measles,South Dakota,1978,0,0,686240
Measles,South Dakota,1979,44,2,688823
Measles,South Dakota,1980,0,0,690768
Measles,South Dakota,1981,0,0,691942
Measles,South Dakota,1982,0,0,692468
Measles,South Dakota,1983,0,0,692533
Measles,South Dakota,1984,0,0,692326
Measles,South Dakota,1985,0,0,692038
Measles,South Dakota,1986,0,0,691857
Measles,South Dakota,1987,0,0,691972
Measles,South Dakota,1988,0,0,692574
Measles,South Dakota,1989,0,0,693853
Measles,South Dakota,1990,33,16,696004
Measles,South Dakota,1991,0,0,699170
Measles,South Dakota,1992,0,0,703282
Measles,South Dakota,1993,0,0,708215
Measles,South Dakota,1994,0,0,713843
Measles,South Dakota,1995,0,0,720041
Measles,South Dakota,1996,0,0,726678
Measles,South Dakota,1997,36,9,733619
Measles,South Dakota,1998,0,0,740725
Measles,South Dakota,1999,0,0,747850
Measles,South Dakota,2000,0,0,754844
Measles,South Dakota,2001,0,0,761582
Measles,South Dakota,2002,0,0,768060
Measles,South Dakota,2003,0,0,774306
Measles,Tennessee,1928,43,8276,2556451
Measles,Tennessee,1929,51,860,2586671
Measles,Tennessee,1930,51,4712,2616556
Measles,Tennessee,1931,51,3581,2645862
Measles,Tennessee,1932,47,1870,2674701
Measles,Tennessee,1933,52,3667,2703283
Measles,Tennessee,1934,52,18036,2731827
Measles,Tennessee,1935,46,1436,2760562
Measles,Tennessee,1936,48,1400,2789728
Measles,Tennessee,1937,49,2974,2819573
Measles,Tennessee,1938,52,11391,2850358
Measles,Tennessee,1939,51,3118,2882353
Measles,Tennessee,1940,48,2797,2915841
Measles,Tennessee,1941,48,8269,2951018
Measles,Tennessee,1942,50,3127,2987674
Measles,Tennessee,1943,47,5796,3025489
Measles,Tennessee,1944,47,5290,3064120
Measles,Tennessee,1945,48,1897,3103211
Measles,Tennessee,1946,52,4626,3142386
Measles,Tennessee,1947,49,1931,3181247
Measles,Tennessee,1948,44,4102,3219381
Measles,Tennessee,1949,52,8179,3256355
Measles,Tennessee,1950,49,3452,3291718
Measles,Tennessee,1951,49,2719,3325115
Measles,Tennessee,1952,49,6725,3356627
Measles,Tennessee,1953,49,2814,3386451
Measles,Tennessee,1954,52,13987,3414802
Measles,Tennessee,1955,49,5876,3441902
Measles,Tennessee,1956,52,21071,3467984
Measles,Tennessee,1957,51,15659,3493289
Measles,Tennessee,1958,49,27544,3518068
Measles,Tennessee,1959,48,9720,3542580
Measles,Tennessee,1960,52,19158,3567089
Measles,Tennessee,1961,50,14600,3591913
Measles,Tennessee,1962,52,24474,3617553
Measles,Tennessee,1963,48,6825,3644569
Measles,Tennessee,1964,51,23734,3673536
Measles,Tennessee,1965,52,9043,3705053
Measles,Tennessee,1966,51,12718,3739738
Measles,Tennessee,1967,52,2068,3778242
Measles,Tennessee,1968,52,65,3821245
Measles,Tennessee,1969,50,19,3869470
Measles,Tennessee,1970,50,546,3923687
Measles,Tennessee,1971,50,1013,3984366
Measles,Tennessee,1972,49,195,4050556
Measles,Tennessee,1973,49,165,4120877
Measles,Tennessee,1974,37,56,4193856
Measles,Tennessee,1975,51,178,4267912
Measles,Tennessee,1976,49,212,4341349
Measles,Tennessee,1977,48,707,4412355
Measles,Tennessee,1978,52,1016,4479008
Measles,Tennessee,1979,50,80,4539293
Measles,Tennessee,1980,47,179,4591120
Measles,Tennessee,1981,27,4,4633030
Measles,Tennessee,1982,51,6,4666274
Measles,Tennessee,1983,1,1,4692880
Measles,Tennessee,1984,0,0,4714961
Measles,Tennessee,1985,0,0,4734690
Measles,Tennessee,1986,35,58,4754285
Measles,Tennessee,1987,0,0,4776001
Measles,Tennessee,1988,12,1,4802137
Measles,Tennessee,1989,36,139,4835051
Measles,Tennessee,1990,44,96,4877185
Measles,Tennessee,1991,35,10,4930426
Measles,Tennessee,1992,0,0,4994036
Measles,Tennessee,1993,2,0,5066591
Measles,Tennessee,1994,44,27,5146619
Measles,Tennessee,1995,0,0,5232571
Measles,Tennessee,1996,17,2,5322798
Measles,Tennessee,1997,1,3,5415540
Measles,Tennessee,1998,15,0,5508905
Measles,Tennessee,1999,0,0,5600871
Measles,Tennessee,2000,0,0,5689283
Measles,Tennessee,2001,0,0,5772329
Measles,Tennessee,2002,0,0,5849996
Measles,Tennessee,2003,0,0,5922777
Measles,Texas,1928,49,5524,5616818
Measles,Texas,1929,52,4107,5726488
Measles,Texas,1930,51,4275,5824715
Measles,Texas,1931,44,2336,5909149
Measles,Texas,1932,48,4564,5981038
Measles,Texas,1933,52,21734,6042719
Measles,Texas,1934,52,29699,6096708
Measles,Texas,1935,50,3923,6145658
Measles,Texas,1936,49,7776,6192333
Measles,Texas,1937,51,14694,6239589
Measles,Texas,1938,52,6011,6290372
Measles,Texas,1939,51,7380,6347728
Measles,Texas,1940,48,16060,6414824
Measles,Texas,1941,47,20305,6494322
Measles,Texas,1942,50,34717,6586352
Measles,Texas,1943,47,16370,6690408
Measles,Texas,1944,47,37283,6805995
Measles,Texas,1945,48,12892,6932606
Measles,Texas,1946,52,29521,7069715
Measles,Texas,1947,50,8090,7216764
Measles,Texas,1948,44,44525,7373147
Measles,Texas,1949,52,57133,7538201
Measles,Texas,1950,50,13658,7711194
Measles,Texas,1951,49,65601,7891257
Measles,Texas,1952,48,23560,8077195
Measles,Texas,1953,48,73840,8267630
Measles,Texas,1954,50,75953,8461038
Measles,Texas,1955,49,39466,8655749
Measles,Texas,1956,52,66685,8849938
Measles,Texas,1957,48,42797,9041624
Measles,Texas,1958,50,82299,9228679
Measles,Texas,1959,48,33917,9408830
Measles,Texas,1960,52,49678,9579678
Measles,Texas,1961,51,16111,9739609
Measles,Texas,1962,52,66915,9890620
Measles,Texas,1963,48,16697,10035820
Measles,Texas,1964,37,39353,10178544
Measles,Texas,1965,52,29509,10322334
Measles,Texas,1966,51,25178,10470937
Measles,Texas,1967,52,13283,10628322
Measles,Texas,1968,52,5146,10798697
Measles,Texas,1969,51,4957,10986554
Measles,Texas,1970,51,8327,11196730
Measles,Texas,1971,51,9101,11433080
Measles,Texas,1972,50,1582,11694123
Measles,Texas,1973,51,500,11976810
Measles,Texas,1974,48,179,12277800
Measles,Texas,1975,50,281,12593389
Measles,Texas,1976,52,262,12919453
Measles,Texas,1977,49,1889,13251403
Measles,Texas,1978,51,1047,13584154
Measles,Texas,1979,52,648,13912114
Measles,Texas,1980,51,197,14229191
Measles,Texas,1981,48,924,14530385
Measles,Texas,1982,46,175,14816758
Measles,Texas,1983,43,37,15091213
Measles,Texas,1984,45,543,15356979
Measles,Texas,1985,44,423,15617586
Measles,Texas,1986,43,372,15876848
Measles,Texas,1987,47,417,16138855
Measles,Texas,1988,39,14,16407975
Measles,Texas,1989,46,3129,16688868
Measles,Texas,1990,43,3898,16986510
Measles,Texas,1991,32,214,17305041
Measles,Texas,1992,32,1002,17644041
Measles,Texas,1993,22,10,18001811
Measles,Texas,1994,41,16,18376501
Measles,Texas,1995,22,13,18766087
Measles,Texas,1996,38,27,19168347
Measles,Texas,1997,39,9,19580842
Measles,Texas,1998,0,0,20000905
Measles,Texas,1999,46,7,20425620
Measles,Texas,2000,0,0,20851820
Measles,Texas,2001,39,0,21276781
Measles,Texas,2002,20,1,21700457
Measles,Texas,2003,0,0,22123555
Measles,Utah,1928,38,85,498717
Measles,Utah,1929,44,350,503528
Measles,Utah,1930,47,5318,507847
Measles,Utah,1931,40,153,511652
Measles,Utah,1932,36,72,515071
Measles,Utah,1933,51,2091,518278
Measles,Utah,1934,51,11405,521449
Measles,Utah,1935,43,264,524767
Measles,Utah,1936,49,621,528418
Measles,Utah,1937,51,2099,532593
Measles,Utah,1938,52,9682,537493
Measles,Utah,1939,50,5445,543325
Measles,Utah,1940,48,7531,550310
Measles,Utah,1941,48,1550,558636
Measles,Utah,1942,50,14888,568306
Measles,Utah,1943,47,7644,579279
Measles,Utah,1944,47,1215,591513
Measles,Utah,1945,48,4410,604968
Measles,Utah,1946,52,7942,619600
Measles,Utah,1947,49,632,635362
Measles,Utah,1948,44,5949,652201
Measles,Utah,1949,51,3533,670057
Measles,Utah,1950,50,6119,688862
Measles,Utah,1951,48,2340,708526
Measles,Utah,1952,49,4727,728898
Measles,Utah,1953,49,5730,749797
Measles,Utah,1954,52,7829,771019
Measles,Utah,1955,48,791,792335
Measles,Utah,1956,51,2299,813491
Measles,Utah,1957,50,14454,834210
Measles,Utah,1958,50,3877,854190
Measles,Utah,1959,45,5837,873110
Measles,Utah,1960,52,4966,890627
Measles,Utah,1961,51,1681,906523
Measles,Utah,1962,51,4125,921125
Measles,Utah,1963,48,3080,934935
Measles,Utah,1964,51,2550,948491
Measles,Utah,1965,52,4422,962366
Measles,Utah,1966,51,688,977165
Measles,Utah,1967,50,385,993534
Measles,Utah,1968,47,21,1012163
Measles,Utah,1969,42,11,1033800
Measles,Utah,1970,45,39,1059273
Measles,Utah,1971,48,341,1089254
Measles,Utah,1972,48,160,1123473
Measles,Utah,1973,42,129,1161369
