disease,state,year,weeks_reporting,count,population
Polio,Oregon,1959,0,0,1749763
Polio,Oregon,1960,0,0,1768687
Polio,Oregon,1961,0,0,1789299
Polio,Oregon,1962,0,0,1811908
Polio,Oregon,1963,0,0,1836707
Polio,Oregon,1964,0,0,1863903
Polio,Oregon,1965,0,0,1893720
Polio,Oregon,1966,0,0,1926399
Polio,Oregon,1967,0,0,1962204
Polio,Oregon,1968,0,0,2001422
Polio,Oregon,1969,0,0,2044367
Polio,Oregon,1970,0,0,2091385
Polio,Oregon,1971,0,0,2142655
Polio,Oregon,1972,0,0,2197540
Polio,Oregon,1973,0,0,2255122
Polio,Oregon,1974,26,50,2314377
Polio,Oregon,1975,12,33,2374166
Polio,Oregon,1976,7,15,2433231
Polio,Oregon,1977,32,347,2490192
Polio,Oregon,1978,30,103,2543561
Polio,Oregon,1979,8,11,2591750
Polio,Oregon,1980,2,2,2633105
Polio,Oregon,1981,4,7,2666441
Polio,Oregon,1982,0,0,2692647
Polio,Oregon,1983,39,9,2713240
Polio,Oregon,1984,48,33,2729830
Polio,Oregon,1985,49,49,2744096
Polio,Oregon,1986,45,17,2757761
Polio,Oregon,1987,51,82,2772587
Polio,Oregon,1988,50,50,2790374
Polio,Oregon,1989,30,14,2812975
Polio,Oregon,1990,48,90,2842321
Polio,Oregon,1991,47,64,2879922
Polio,Oregon,1992,43,45,2925245
Polio,Oregon,1993,31,39,2977217
Polio,Oregon,1994,47,38,3034716
Polio,Oregon,1995,43,56,3096548
Polio,Oregon,1996,52,34,3161421
Polio,Oregon,1997,47,24,3227933
Polio,Oregon,1998,48,81,3294557
Polio,Oregon,1999,48,47,3359638
Polio,Oregon,2000,49,82,3421399
Polio,Oregon,2001,48,46,3478333
Polio,Oregon,2002,47,176,3530420
Polio,Oregon,2003,44,396,3578065
Polio,Oregon,2004,46,522,3621730
Polio,Oregon,2005,49,570,3661922
Polio,Oregon,2006,48,93,3699187
Polio,Oregon,2007,48,98,3734108
Polio,Oregon,2008,51,82,3767298
Polio,Oregon,2009,46,145,3799399
Polio,Oregon,2010,50,163,3831074
Polio,Oregon,2011,48,173,3862896
Polio,Pennsylvania,1938,50,13622,9851738
Polio,Pennsylvania,1939,52,17340,9873244
Polio,Pennsylvania,1940,51,20160,9900180
Polio,Pennsylvania,1941,50,15164,9934204
Polio,Pennsylvania,1942,51,13035,9975256
Polio,Pennsylvania,1943,52,12272,10022848
Polio,Pennsylvania,1944,52,5875,10076497
Polio,Pennsylvania,1945,52,8808,10135718
Polio,Pennsylvania,1946,52,6494,10200021
Polio,Pennsylvania,1947,50,9289,10268913
Polio,Pennsylvania,1948,51,4183,10341887
Polio,Pennsylvania,1949,52,5788,10418430
Polio,Pennsylvania,1950,51,6451,10498012
Polio,Pennsylvania,1951,47,3684,10580077
Polio,Pennsylvania,1952,48,2708,10664002
Polio,Pennsylvania,1953,49,2505,10749134
Polio,Pennsylvania,1954,51,3699,10834797
Polio,Pennsylvania,1955,48,2142,10920293
Polio,Pennsylvania,1956,0,0,11004904
Polio,Pennsylvania,1957,0,0,11087888
Polio,Pennsylvania,1958,0,0,11168483
Polio,Pennsylvania,1959,0,0,11245909
Polio,Pennsylvania,1960,0,0,11319366
Polio,Pennsylvania,1961,0,0,11388177
Polio,Pennsylvania,1962,0,0,11452202
Polio,Pennsylvania,1963,0,0,11511442
Polio,Pennsylvania,1964,0,0,11565907
Polio,Pennsylvania,1965,0,0,11615615
Polio,Pennsylvania,1966,0,0,11660590
Polio,Pennsylvania,1967,0,0,11700865
Polio,Pennsylvania,1968,0,0,11736478
Polio,Pennsylvania,1969,0,0,11767475
Polio,Pennsylvania,1970,0,0,11793909
Polio,Pennsylvania,1971,0,0,11815878
Polio,Pennsylvania,1972,0,0,11833653
Polio,Pennsylvania,1973,0,0,11847552
Polio,Pennsylvania,1974,0,0,11857896
Polio,Pennsylvania,1975,12,15,11865015
Polio,Pennsylvania,1976,20,29,11869239
Polio,Pennsylvania,1977,23,39,11870902
Polio,Pennsylvania,1978,17,27,11870340
Polio,Pennsylvania,1979,9,9,11867892
Polio,Pennsylvania,1980,15,39,11863895
Polio,Pennsylvania,1981,20,33,11858756
Polio,Pennsylvania,1982,27,145,11853157
Polio,Pennsylvania,1983,48,188,11847847
Polio,Pennsylvania,1984,47,58,11843575
Polio,Pennsylvania,1985,48,89,11841087
Polio,Pennsylvania,1986,49,45,11841129
Polio,Pennsylvania,1987,51,95,11844452
Polio,Pennsylvania,1988,49,70,11851805
Polio,Pennsylvania,1989,43,123,11863947
Polio,Pennsylvania,1990,48,173,11881643
Polio,Pennsylvania,1991,47,73,11905415
Polio,Pennsylvania,1992,43,120,11934776
Polio,Pennsylvania,1993,49,387,11968987
Polio,Pennsylvania,1994,49,164,12007307
Polio,Pennsylvania,1995,49,109,12048988
Polio,Pennsylvania,1996,44,196,12093277
Polio,Pennsylvania,1997,49,161,12139408
Polio,Pennsylvania,1998,36,115,12186608
Polio,Pennsylvania,1999,46,150,12234090
Polio,Pennsylvania,2000,46,170,12281054
Polio,Pennsylvania,2001,42,84,12326849
Polio,Pennsylvania,2002,43,109,12371452
Polio,Pennsylvania,2003,39,343,12415000
Polio,Pennsylvania,2004,47,552,12457635
Polio,Pennsylvania,2005,46,926,12499498
Polio,Pennsylvania,2006,51,357,12540734
Polio,Pennsylvania,2007,49,195,12581490
Polio,Pennsylvania,2008,52,399,12621916
Polio,Pennsylvania,2009,51,312,12662161
Polio,Pennsylvania,2010,52,553,12702379
Polio,Pennsylvania,2011,52,460,12742699
Polio,Rhode Island,1938,49,1383,706902
Polio,Rhode Island,1939,52,2196,709611
Polio,Rhode Island,1940,51,849,713346
Polio,Rhode Island,1941,51,1137,718330
Polio,Rhode Island,1942,51,1555,724463
Polio,Rhode Island,1943,52,1584,731565
Polio,Rhode Island,1944,52,650,739450
Polio,Rhode Island,1945,52,865,747928
Polio,Rhode Island,1946,52,1319,756799
Polio,Rhode Island,1947,51,980,765855
Polio,Rhode Island,1948,42,294,774878
Polio,Rhode Island,1949,47,269,783638
Polio,Rhode Island,1950,50,1822,791896
Polio,Rhode Island,1951,33,414,799471
Polio,Rhode Island,1952,37,309,806441
Polio,Rhode Island,1953,42,301,812953
Polio,Rhode Island,1954,52,1060,819165
Polio,Rhode Island,1955,41,485,825236
Polio,Rhode Island,1956,0,0,831334
Polio,Rhode Island,1957,0,0,837628
Polio,Rhode Island,1958,0,0,844296
Polio,Rhode Island,1959,0,0,851520
Polio,Rhode Island,1960,0,0,859488
Polio,Rhode Island,1961,0,0,868324
Polio,Rhode Island,1962,0,0,877859
Polio,Rhode Island,1963,0,0,887842
Polio,Rhode Island,1964,0,0,898009
Polio,Rhode Island,1965,0,0,908087
Polio,Rhode Island,1966,0,0,917788
Polio,Rhode Island,1967,0,0,926815
Polio,Rhode Island,1968,0,0,934857
Polio,Rhode Island,1969,0,0,941600
Polio,Rhode Island,1970,0,0,946725
Polio,Rhode Island,1971,0,0,950018
Polio,Rhode Island,1972,0,0,951693
Polio,Rhode Island,1973,0,0,952081
Polio,Rhode Island,1974,0,0,951518
Polio,Rhode Island,1975,0,0,950344
Polio,Rhode Island,1976,0,0,948899
Polio,Rhode Island,1977,0,0,947522
Polio,Rhode Island,1978,4,10,946548
Polio,Rhode Island,1979,9,12,946313
Polio,Rhode Island,1980,3,3,947154
Polio,Rhode Island,1981,11,11,949324
Polio,Rhode Island,1982,8,11,952732
Polio,Rhode Island,1983,47,5,957207
Polio,Rhode Island,1984,51,4,962573
Polio,Rhode Island,1985,45,31,968656
Polio,Rhode Island,1986,46,6,975280
Polio,Rhode Island,1987,28,5,982261
Polio,Rhode Island,1988,39,17,989415
Polio,Rhode Island,1989,37,21,996548
Polio,Rhode Island,1990,26,10,1003464
Polio,Rhode Island,1991,0,0,1009992
Polio,Rhode Island,1992,13,6,1016091
Polio,Rhode Island,1993,47,12,1021749
Polio,Rhode Island,1994,41,5,1026958
Polio,Rhode Island,1995,23,4,1031708
Polio,Rhode Island,1996,19,40,1035992
Polio,Rhode Island,1997,45,17,1039802
Polio,Rhode Island,1998,31,16,1043130
Polio,Rhode Island,1999,42,38,1045971
Polio,Rhode Island,2000,45,24,1048319
Polio,Rhode Island,2001,33,5,1050177
Polio,Rhode Island,2002,32,15,1051584
Polio,Rhode Island,2003,36,19,1052590
Polio,Rhode Island,2004,41,40,1053243
Polio,Rhode Island,2005,40,29,1053593
Polio,Rhode Island,2006,15,35,1053691
Polio,Rhode Island,2007,28,35,1053587
Polio,Rhode Island,2008,48,40,1053331
Polio,Rhode Island,2009,46,22,1052974
Polio,Rhode Island,2010,45,20,1052567
Polio,Rhode Island,2011,42,17,1052152
Polio,South Carolina,1938,51,3351,1860221
Polio,South Carolina,1939,52,2892,1879910
Polio,South Carolina,1940,51,1610,1899804
Polio,South Carolina,1941,51,4680,1919702
Polio,South Carolina,1942,51,2857,1939658
Polio,South Carolina,1943,52,3161,1959791
Polio,South Carolina,1944,52,3401,1980229
Polio,South Carolina,1945,52,3556,2001103
Polio,South Carolina,1946,52,2098,2022551
Polio,South Carolina,1947,51,4181,2044714
Polio,South Carolina,1948,52,3234,2067743
Polio,South Carolina,1949,48,748,2091793
Polio,South Carolina,1950,49,458,2117027
Polio,South Carolina,1951,40,234,2143533
Polio,South Carolina,1952,45,219,2171063
Polio,South Carolina,1953,37,269,2199271
Polio,South Carolina,1954,48,388,2227791
Polio,South Carolina,1955,50,344,2256238
Polio,South Carolina,1956,0,0,2284208
Polio,South Carolina,1957,0,0,2311278
Polio,South Carolina,1958,0,0,2337005
Polio,South Carolina,1959,0,0,2360934
Polio,South Carolina,1960,0,0,2382594
Polio,South Carolina,1961,0,0,2401718
Polio,South Carolina,1962,0,0,2418891
Polio,South Carolina,1963,0,0,2434940
Polio,South Carolina,1964,0,0,2450715
Polio,South Carolina,1965,0,0,2467090
Polio,South Carolina,1966,0,0,2484962
Polio,South Carolina,1967,0,0,2505256
Polio,South Carolina,1968,0,0,2528934
Polio,South Carolina,1969,0,0,2556998
Polio,South Carolina,1970,0,0,2590516
Polio,South Carolina,1971,0,0,2630285
Polio,South Carolina,1972,0,0,2675776
Polio,South Carolina,1973,0,0,2726085
Polio,South Carolina,1974,6,9,2780252
Polio,South Carolina,1975,7,10,2837244
Polio,South Carolina,1976,9,16,2895937
Polio,South Carolina,1977,13,22,2955112
Polio,South Carolina,1978,9,12,3013449
Polio,South Carolina,1979,7,8,3069523
Polio,South Carolina,1980,12,16,3121820
Polio,South Carolina,1981,6,11,3169128
Polio,South Carolina,1982,12,16,3211758
Polio,South Carolina,1983,43,14,3250471
Polio,South Carolina,1984,47,1,3286086
Polio,South Carolina,1985,20,3,3319478
Polio,South Carolina,1986,50,13,3351569
Polio,South Carolina,1987,1,8,3383318
Polio,South Carolina,1988,25,1,3415724
Polio,South Carolina,1989,5,0,3449826
Polio,South Carolina,1990,39,14,3486703
Polio,South Carolina,1991,25,15,3527239
Polio,South Carolina,1992,38,12,3571367
Polio,South Carolina,1993,40,76,3618770
Polio,South Carolina,1994,49,14,3669116
Polio,South Carolina,1995,47,30,3722058
Polio,South Carolina,1996,51,52,3777228
Polio,South Carolina,1997,46,31,3834238
Polio,South Carolina,1998,43,22,3892671
Polio,South Carolina,1999,47,30,3952085
Polio,South Carolina,2000,49,35,4012012
Polio,South Carolina,2001,47,34,4072049
Polio,South Carolina,2002,47,40,4132165
Polio,South Carolina,2003,39,162,4192431
Polio,South Carolina,2004,43,54,4252921
Polio,South Carolina,2005,49,371,4313714
Polio,South Carolina,2006,50,93,4374895
Polio,South Carolina,2007,51,57,4436552
Polio,South Carolina,2008,48,97,4498782
Polio,South Carolina,2009,51,141,4561684
Polio,South Carolina,2010,51,166,4625364
Polio,South Carolina,2011,51,97,4689915
Polio,South Dakota,1938,51,753,653177
Polio,South Dakota,1939,52,270,647529
Polio,South Dakota,1940,51,182,642961
Polio,South Dakota,1941,51,585,639735
Polio,South Dakota,1942,51,242,637786
Polio,South Dakota,1943,52,297,636978
Polio,South Dakota,1944,52,372,637179
Polio,South Dakota,1945,52,169,638265
Polio,South Dakota,1946,17,39,640115
Polio,South Dakota,1947,38,151,642608
Polio,South Dakota,1948,32,124,645624
Polio,South Dakota,1949,17,53,649042
Polio,South Dakota,1950,36,164,652740
Polio,South Dakota,1951,33,103,656597
Polio,South Dakota,1952,33,112,660505
Polio,South Dakota,1953,14,38,664360
Polio,South Dakota,1954,29,127,668052
Polio,South Dakota,1955,20,59,671471
Polio,South Dakota,1956,0,0,674506
Polio,South Dakota,1957,0,0,677041
Polio,South Dakota,1958,0,0,678964
Polio,South Dakota,1959,0,0,680159
Polio,South Dakota,1960,0,0,680514
Polio,South Dakota,1961,0,0,679970
Polio,South Dakota,1962,0,0,678678
Polio,South Dakota,1963,0,0,676841
Polio,South Dakota,1964,0,0,674663
Polio,South Dakota,1965,0,0,672343
Polio,South Dakota,1966,0,0,670081
Polio,South Dakota,1967,0,0,668073
Polio,South Dakota,1968,0,0,666513
Polio,South Dakota,1969,0,0,665593
Polio,South Dakota,1970,0,0,665507
Polio,South Dakota,1971,0,0,666387
Polio,South Dakota,1972,0,0,668116
Polio,South Dakota,1973,0,0,670515
Polio,South Dakota,1974,2,3,673407
Polio,South Dakota,1975,0,0,676610
Polio,South Dakota,1976,1,1,679942
Polio,South Dakota,1977,1,1,683215
Polio,South Dakota,1978,3,11,686240
Polio,South Dakota,1979,0,0,688823
Polio,South Dakota,1980,2,3,690768
Polio,South Dakota,1981,1,2,691942
Polio,South Dakota,1982,6,6,692468
Polio,South Dakota,1983,36,8,692533
Polio,South Dakota,1984,42,9,692326
Polio,South Dakota,1985,33,11,692038
Polio,South Dakota,1986,33,14,691857
Polio,South Dakota,1987,49,4,691972
Polio,South Dakota,1988,51,5,692574
Polio,South Dakota,1989,25,4,693853
Polio,South Dakota,1990,40,1,696004
Polio,South Dakota,1991,44,4,699170
Polio,South Dakota,1992,41,17,703282
Polio,South Dakota,1993,46,8,708215
Polio,South Dakota,1994,24,26,713843
Polio,South Dakota,1995,47,12,720041
Polio,South Dakota,1996,39,4,726678
Polio,South Dakota,1997,49,5,733619
Polio,South Dakota,1998,37,8,740725
Polio,South Dakota,1999,48,7,747850
Polio,South Dakota,2000,45,10,754844
Polio,South Dakota,2001,48,6,761582
Polio,South Dakota,2002,45,5,768060
Polio,South Dakota,2003,41,4,774306
Polio,South Dakota,2004,41,72,780350
Polio,South Dakota,2005,49,152,786223
Polio,South Dakota,2006,37,15,791956
Polio,South Dakota,2007,46,53,797584
Polio,South Dakota,2008,51,43,803140
Polio,South Dakota,2009,50,30,808660
Polio,South Dakota,2010,46,25,814180
Polio,South Dakota,2011,48,30,819731
Polio,Tennessee,1938,51,2075,2850358
Polio,Tennessee,1939,52,2255,2882353
Polio,Tennessee,1940,51,2118,2915841
Polio,Tennessee,1941,51,2572,2951018
Polio,Tennessee,1942,51,1928,2987674
Polio,Tennessee,1943,52,2919,3025489
Polio,Tennessee,1944,52,1421,3064120
Polio,Tennessee,1945,52,1414,3103211
Polio,Tennessee,1946,52,1210,3142386
Polio,Tennessee,1947,51,1826,3181247
Polio,Tennessee,1948,50,1234,3219381
Polio,Tennessee,1949,52,1175,3256355
Polio,Tennessee,1950,50,1878,3291718
Polio,Tennessee,1951,48,1033,3325115
Polio,Tennessee,1952,48,897,3356627
Polio,Tennessee,1953,47,377,3386451
Polio,Tennessee,1954,52,1098,3414802
Polio,Tennessee,1955,51,1358,3441902
Polio,Tennessee,1956,0,0,3467984
Polio,Tennessee,1957,0,0,3493289
Polio,Tennessee,1958,0,0,3518068
Polio,Tennessee,1959,0,0,3542580
Polio,Tennessee,1960,0,0,3567089
Polio,Tennessee,1961,0,0,3591913
Polio,Tennessee,1962,0,0,3617553
Polio,Tennessee,1963,0,0,3644569
Polio,Tennessee,1964,0,0,3673536
Polio,Tennessee,1965,0,0,3705053
Polio,Tennessee,1966,0,0,3739738
Polio,Tennessee,1967,0,0,3778242
Polio,Tennessee,1968,0,0,3821245
Polio,Tennessee,1969,0,0,3869470
Polio,Tennessee,1970,0,0,3923687
Polio,Tennessee,1971,0,0,3984366
Polio,Tennessee,1972,0,0,4050556
Polio,Tennessee,1973,0,0,4120877
Polio,Tennessee,1974,31,83,4193856
Polio,Tennessee,1975,22,77,4267912
Polio,Tennessee,1976,19,34,4341349
Polio,Tennessee,1977,30,56,4412355
Polio,Tennessee,1978,29,61,4479008
Polio,Tennessee,1979,21,31,4539293
Polio,Tennessee,1980,21,36,4591120
Polio,Tennessee,1981,10,15,4633030
Polio,Tennessee,1982,19,26,4666274
Polio,Tennessee,1983,42,9,4692880
Polio,Tennessee,1984,50,7,4714961
Polio,Tennessee,1985,50,28,4734690
Polio,Tennessee,1986,49,16,4754285
Polio,Tennessee,1987,38,15,4776001
Polio,Tennessee,1988,51,30,4802137
Polio,Tennessee,1989,40,117,4835051
Polio,Tennessee,1990,47,80,4877185
Polio,Tennessee,1991,44,39,4930426
Polio,Tennessee,1992,35,13,4994036
Polio,Tennessee,1993,47,168,5066591
Polio,Tennessee,1994,47,22,5146619
Polio,Tennessee,1995,41,208,5232571
Polio,Tennessee,1996,40,20,5322798
Polio,Tennessee,1997,46,46,5415540
Polio,Tennessee,1998,45,31,5508905
Polio,Tennessee,1999,47,47,5600871
Polio,Tennessee,2000,46,32,5689283
Polio,Tennessee,2001,47,63,5772329
Polio,Tennessee,2002,48,109,5849996
Polio,Tennessee,2003,42,69,5922777
Polio,Tennessee,2004,46,132,5991214
Polio,Tennessee,2005,48,195,6055895
Polio,Tennessee,2006,48,103,6117446
Polio,Tennessee,2007,48,49,6176530
Polio,Tennessee,2008,49,68,6233845
Polio,Tennessee,2009,52,111,6290118
Polio,Tennessee,2010,52,143,6346105
Polio,Tennessee,2011,51,85,6402457
Polio,Texas,1938,51,9909,6290372
Polio,Texas,1939,52,5535,6347728
Polio,Texas,1940,51,8214,6414824
Polio,Texas,1941,51,10667,6494322
Polio,Texas,1942,51,7750,6586352
Polio,Texas,1943,52,16131,6690408
Polio,Texas,1944,52,10178,6805995
Polio,Texas,1945,52,10263,6932606
Polio,Texas,1946,52,8439,7069715
Polio,Texas,1947,51,20636,7216764
Polio,Texas,1948,50,12121,7373147
Polio,Texas,1949,52,5279,7538201
Polio,Texas,1950,50,11248,7711194
Polio,Texas,1951,48,12796,7891257
Polio,Texas,1952,48,11044,8077195
Polio,Texas,1953,48,4489,8267630
Polio,Texas,1954,51,5785,8461038
Polio,Texas,1955,51,10133,8655749
Polio,Texas,1956,0,0,8849938
Polio,Texas,1957,0,0,9041624
Polio,Texas,1958,0,0,9228679
Polio,Texas,1959,0,0,9408830
Polio,Texas,1960,0,0,9579678
Polio,Texas,1961,0,0,9739609
Polio,Texas,1962,0,0,9890620
Polio,Texas,1963,0,0,10035820
Polio,Texas,1964,0,0,10178544
Polio,Texas,1965,0,0,10322334
Polio,Texas,1966,0,0,10470937
Polio,Texas,1967,0,0,10628322
Polio,Texas,1968,0,0,10798697
Polio,Texas,1969,0,0,10986554
Polio,Texas,1970,0,0,11196730
Polio,Texas,1971,0,0,11433080
Polio,Texas,1972,0,0,11694123
Polio,Texas,1973,0,0,11976810
Polio,Texas,1974,32,143,12277800
Polio,Texas,1975,36,141,12593389
Polio,Texas,1976,24,36,12919453
Polio,Texas,1977,35,83,13251403
Polio,Texas,1978,41,132,13584154
Polio,Texas,1979,40,110,13912114
Polio,Texas,1980,38,77,14229191
Polio,Texas,1981,34,84,14530385
Polio,Texas,1982,36,71,14816758
Polio,Texas,1983,48,98,15091213
Polio,Texas,1984,44,61,15356979
Polio,Texas,1985,30,351,15617586
Polio,Texas,1986,28,89,15876848
Polio,Texas,1987,16,78,16138855
Polio,Texas,1988,33,119,16407975
Polio,Texas,1989,24,250,16688868
Polio,Texas,1990,18,82,16986510
Polio,Texas,1991,23,81,17305041
Polio,Texas,1992,7,34,17644041
Polio,Texas,1993,34,83,18001811
Polio,Texas,1994,44,121,18376501
Polio,Texas,1995,47,126,18766087
Polio,Texas,1996,39,77,19168347
Polio,Texas,1997,47,109,19580842
Polio,Texas,1998,46,157,20000905
Polio,Texas,1999,48,100,20425620
Polio,Texas,2000,34,152,20851820
Polio,Texas,2001,40,222,21276781
Polio,Texas,2002,45,974,21700457
Polio,Texas,2003,37,754,22123555
Polio,Texas,2004,41,831,22546865
Polio,Texas,2005,48,1478,22971255
Polio,Texas,2006,47,387,23397676
Polio,Texas,2007,46,337,23827160
Polio,Texas,2008,50,337,24260820
Polio,Texas,2009,51,867,24699858
Polio,Texas,2010,51,1255,25145561
Polio,Texas,2011,50,522,25599089
Polio,Utah,1938,51,2528,537493
Polio,Utah,1939,52,3173,543325
Polio,Utah,1940,51,3972,550310
Polio,Utah,1941,51,2765,558636
Polio,Utah,1942,51,1503,568306
Polio,Utah,1943,52,2298,579279
Polio,Utah,1944,52,1805,591513
Polio,Utah,1945,51,1287,604968
Polio,Utah,1946,52,752,619600
Polio,Utah,1947,48,575,635362
Polio,Utah,1948,50,615,652201
Polio,Utah,1949,52,940,670057
Polio,Utah,1950,49,679,688862
Polio,Utah,1951,38,173,708526
Polio,Utah,1952,42,221,728898
Polio,Utah,1953,18,90,749797
Polio,Utah,1954,47,556,771019
Polio,Utah,1955,48,685,792335
Polio,Utah,1956,0,0,813491
Polio,Utah,1957,0,0,834210
Polio,Utah,1958,0,0,854190
Polio,Utah,1959,0,0,873110
Polio,Utah,1960,0,0,890627
Polio,Utah,1961,0,0,906523
Polio,Utah,1962,0,0,921125
Polio,Utah,1963,0,0,934935
Polio,Utah,1964,0,0,948491
Polio,Utah,1965,0,0,962366
Polio,Utah,1966,0,0,977165
Polio,Utah,1967,0,0,993534
Polio,Utah,1968,0,0,1012163
Polio,Utah,1969,0,0,1033800
Polio,Utah,1970,0,0,1059273
Polio,Utah,1971,0,0,1089254
Polio,Utah,1972,0,0,1123473
Polio,Utah,1973,0,0,1161369
Polio,Utah,1974,7,11,1202301
Polio,Utah,1975,0,0,1245526
Polio,Utah,1976,4,4,1290183
Polio,Utah,1977,4,5,1335272
Polio,Utah,1978,5,8,1379653
Polio,Utah,1979,1,2,1422044
Polio,Utah,1980,5,10,1461037
Polio,Utah,1981,7,8,1495481
Polio,Utah,1982,2,4,1525668
Polio,Utah,1983,40,22,1552360
Polio,Utah,1984,47,7,1576418
Polio,Utah,1985,45,59,1598784
Polio,Utah,1986,46,46,1620472
Polio,Utah,1987,44,12,1642554
Polio,Utah,1988,51,34,1666165
Polio,Utah,1989,34,25,1692503
Polio,Utah,1990,40,39,1722850
Polio,Utah,1991,42,36,1758275
Polio,Utah,1992,41,42,1798646
Polio,Utah,1993,40,39,1843507
Polio,Utah,1994,43,26,1892358
Polio,Utah,1995,43,29,1944650
Polio,Utah,1996,45,21,1999766
Polio,Utah,1997,40,26,2057008
Polio,Utah,1998,48,211,2115593
Polio,Utah,1999,50,52,2174640
Polio,Utah,2000,51,39,2233169
Polio,Utah,2001,46,64,2290312
Polio,Utah,2002,47,102,2345993
Polio,Utah,2003,45,110,2400368
Polio,Utah,2004,46,239,2453625
Polio,Utah,2005,49,636,2505982
Polio,Utah,2006,42,648,2557685
Polio,Utah,2007,48,355,2609009
Polio,Utah,2008,50,114,2660259
Polio,Utah,2009,46,184,2711765
Polio,Utah,2010,43,232,2763885
Polio,Utah,2011,47,284,2816942
Polio,Vermont,1938,51,2469,358149
Polio,Vermont,1939,52,3034,358505
Polio,Vermont,1940,51,1377,359231
Polio,Vermont,1941,51,636,360380
Polio,Vermont,1942,51,2079,361899
Polio,Vermont,1943,52,1222,363711
Polio,Vermont,1944,52,1225,365737
Polio,Vermont,1945,52,1400,367895
Polio,Vermont,1946,52,934,370105
Polio,Vermont,1947,51,1172,372282
Polio,Vermont,1948,49,1240,374340
Polio,Vermont,1949,41,319,376191
Polio,Vermont,1950,51,1789,377747
Polio,Vermont,1951,43,751,378949
Polio,Vermont,1952,48,604,379869
Polio,Vermont,1953,46,505,380612
Polio,Vermont,1954,42,576,381283
Polio,Vermont,1955,33,230,381989
Polio,Vermont,1956,0,0,382839
Polio,Vermont,1957,0,0,383942
Polio,Vermont,1958,0,0,385407
Polio,Vermont,1959,0,0,387348
Polio,Vermont,1960,0,0,389881
Polio,Vermont,1961,0,0,393098
Polio,Vermont,1962,0,0,396971
Polio,Vermont,1963,0,0,401442
Polio,Vermont,1964,0,0,406453
Polio,Vermont,1965,0,0,411945
Polio,Vermont,1966,0,0,417855
Polio,Vermont,1967,0,0,424120
Polio,Vermont,1968,0,0,430670
Polio,Vermont,1969,0,0,437433
Polio,Vermont,1970,0,0,444330
Polio,Vermont,1971,0,0,451289
Polio,Vermont,1972,0,0,458274
Polio,Vermont,1973,0,0,465258
Polio,Vermont,1974,1,1,472211
Polio,Vermont,1975,1,5,479102
Polio,Vermont,1976,0,0,485900
Polio,Vermont,1977,0,0,492570
Polio,Vermont,1978,0,0,499077
Polio,Vermont,1979,0,0,505385
Polio,Vermont,1980,0,0,511456
Polio,Vermont,1981,0,0,517263
Polio,Vermont,1982,2,2,522825
Polio,Vermont,1983,49,8,528174
Polio,Vermont,1984,47,25,533345
Polio,Vermont,1985,50,4,538373
Polio,Vermont,1986,45,3,543296
Polio,Vermont,1987,46,4,548155
Polio,Vermont,1988,39,5,552989
Polio,Vermont,1989,23,15,557842
Polio,Vermont,1990,46,7,562758
Polio,Vermont,1991,39,4,567766
Polio,Vermont,1992,26,18,572831
Polio,Vermont,1993,46,112,577902
Polio,Vermont,1994,48,45,582926
Polio,Vermont,1995,49,45,587845
Polio,Vermont,1996,51,120,592604
Polio,Vermont,1997,50,162,597142
Polio,Vermont,1998,48,62,601400
Polio,Vermont,1999,46,58,605316
Polio,Vermont,2000,51,162,608827
Polio,Vermont,2001,49,77,611887
Polio,Vermont,2002,49,149,614522
Polio,Vermont,2003,47,64,616773
Polio,Vermont,2004,45,123,618688
Polio,Vermont,2005,49,88,620311
Polio,Vermont,2006,48,62,621691
Polio,Vermont,2007,48,43,622875
Polio,Vermont,2008,50,11,623912
Polio,Vermont,2009,49,10,624851
Polio,Vermont,2010,47,15,625741
Polio,Vermont,2011,42,42,626624
Polio,Virginia,1938,51,3891,2596428
Polio,Virginia,1939,52,3404,2634570
Polio,Virginia,1940,51,3084,2677773
Polio,Virginia,1941,51,4187,2726395
Polio,Virginia,1942,51,2574,2780108
Polio,Virginia,1943,52,4831,2838384
Polio,Virginia,1944,52,2953,2900653
Polio,Virginia,1945,52,2809,2966294
Polio,Virginia,1946,52,3045,3034625
Polio,Virginia,1947,51,4066,3104896
Polio,Virginia,1948,52,2244,3176279
Polio,Virginia,1949,52,1375,3247869
Polio,Virginia,1950,51,3185,3318680
Polio,Virginia,1951,47,1945,3387860
Polio,Virginia,1952,48,1307,3455383
Polio,Virginia,1953,49,373,3521459
Polio,Virginia,1954,52,1435,3586328
Polio,Virginia,1955,49,1388,3650255
Polio,Virginia,1956,0,0,3713534
Polio,Virginia,1957,0,0,3776485
Polio,Virginia,1958,0,0,3839453
Polio,Virginia,1959,0,0,3902809
Polio,Virginia,1960,0,0,3966949
Polio,Virginia,1961,0,0,4032201
Polio,Virginia,1962,0,0,4098525
Polio,Virginia,1963,0,0,4165780
Polio,Virginia,1964,0,0,4233813
Polio,Virginia,1965,0,0,4302462
Polio,Virginia,1966,0,0,4371553
Polio,Virginia,1967,0,0,4440903
Polio,Virginia,1968,0,0,4510316
Polio,Virginia,1969,0,0,4579585
Polio,Virginia,1970,0,0,4648494
Polio,Virginia,1971,0,0,4716888
Polio,Virginia,1972,0,0,4784911
Polio,Virginia,1973,0,0,4852796
Polio,Virginia,1974,19,41,4920790
